	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
Gene2810	6.85581762685378	6.23184683112359	5.29515680059159	4.27835514501476	3.44974631024841	3.03577977400328	3.10782072498428	3.77268722303678	4.7565386535757	5.7180181080468	6.53732972742259	6.99835388368703
Gene2811	2.99222835582392	3.17349799245399	3.91846619044245	4.96480414045174	5.91272860350662	6.67136670232758	6.99458790557887	6.80236847988741	6.05445095754505	5.07586222644862	4.00055716902435	3.32869224652842
Gene2812	4.7662093180493	5.84492253480115	6.5892761153511	7.01880343077098	6.80075502542877	6.2174483729644	5.2550622064096	4.18028012233294	3.42206207390932	3.03282479888381	3.16002311777637	3.82187895268212
Gene2813	6.89145938722745	6.94413157841966	6.53693407911186	5.74896311044414	4.68490224517406	3.7381934613144	3.12529236176293	3.017647983449	3.39998942853734	4.21919743085648	5.29654691623886	6.19449256188007
Gene2814	3.01985350504603	3.62117109067928	4.46154902825989	5.47454964123275	6.37337056389397	6.92652462548369	6.926588763907	6.44714808458802	5.54258949990167	4.55876567264148	3.57408898652311	3.06814104875018
Gene2815	4.8258694055163	5.73526684725596	6.5437354358679	6.9555909343402	6.7866573840671	6.20113921239896	5.28312835711755	4.22054060823748	3.40867737354659	3.01874862584454	3.12026682245253	3.85635214693402
Gene2816	3.35436349126354	4.1653201959529	5.1849774962936	6.13928499020147	6.79702170688878	6.99276433296838	6.68162583322365	5.89401072367731	4.93477134236483	3.89839083306783	3.20444942928286	2.9797845354614
Gene2817	3.37983830331095	4.18813520965403	5.21536578270605	6.16393300482119	6.80901571518613	6.95460401066711	6.58550882524809	5.68778817533368	4.8254813864627	3.8097964679547	3.1734346331403	3.04430190833458
Gene2818	3.09939923002712	3.65245927805959	4.65599567798759	5.63267855907939	6.47429554873849	6.97481088548352	6.8722717426449	6.36326284672197	5.36047076361183	4.36283023415413	3.55591614418143	3.02291860392021
Gene2819	5.08383068205214	4.02822331857902	3.28358164512505	3.0044566996353	3.18074722981753	3.90713548175203	4.89806241299256	5.86638796384273	6.624987843986	6.92895626506244	6.77378880268247	6.07575613564429
Gene2820	4.74055657937199	3.68157743077777	3.16739413044218	3.01151156284113	3.48555959582864	4.34050383820423	5.2461297751545	6.27303156578284	6.87969725096246	6.95085237591557	6.58073808738711	5.74697394409656
Gene2821	3.19540939038907	3.00413949947287	3.39220050263227	4.22489419127814	5.27953063300408	6.27030637456785	6.86335294134318	6.96919451492047	6.62732006974959	5.72993593639575	4.72115531193264	3.75276529319108
Gene2822	4.09297099351465	3.34640612572372	2.99532225042053	3.21886606160143	3.89476814578614	4.89921586738536	5.84806295792855	6.61494860015816	6.94855639604394	6.80765112225981	6.16300367187084	5.19436204281463
Gene2823	5.96124095373043	6.64457873882285	6.96779099578309	6.79263262783986	6.14017630025136	5.10419371528131	4.07500162512154	3.34217085019416	2.96799556496618	3.24413123283833	3.92023115816069	4.89741436441234
Gene2824	4.48480233633039	5.49331156336453	6.34626552352759	6.94486736776998	6.9911836461855	6.50381503382501	5.56017150599651	4.52565020409136	3.61066494127572	3.03752223697457	3.02207650040779	3.55909284901399
Gene2825	3.04760110301878	3.46427363816353	4.34088642102869	5.37970844549008	6.32094159881925	6.9364470363347	6.97622698105366	6.52953592540732	5.71193331552152	4.63068691485078	3.7093516311933	3.13251002115932
Gene2826	3.67566248171566	4.60035774626608	5.64886234245406	6.51457670647297	6.96134158161793	6.91573226359715	6.29503465359026	5.33974144186252	4.38532176155914	3.50449687786697	3.02025092910458	3.06111879407673
Gene2827	4.3100272363788	3.45457771028582	3.12510132458801	3.10336573161102	3.65128671926855	4.6710765066576	5.66289774328278	6.57758597942433	6.90815597051262	6.85935038220941	6.30660501579645	5.35020495908346
Gene2828	5.39845234882718	6.36468444760813	6.90356307905545	6.98779074573814	6.52398824357679	5.63487712953834	4.65336143060454	3.66820803295884	3.03711755575712	3.06260708858948	3.58908714349947	4.39913620830646
Gene2829	3.95688147034402	3.24060006712198	2.98360738395302	3.30529234565411	4.00652072114	5.0057206784972	6.04046143259689	6.68776718407513	7.01323212206871	6.73319064731254	5.98187195276786	4.90971555037782
Gene2830	6.96224226272066	6.39093883874199	5.5590479800262	4.50412229311298	3.607388961284	3.02028992811989	3.08960939349955	3.54763236855896	4.43713423645519	5.44834065029787	6.38626001962737	6.9158813267803
Gene2831	6.03546703005577	4.99479269997478	4.07208316564222	3.265530722553	3.012048643183	3.26850813709895	3.97886649194212	4.96355248814408	6.03183854550722	6.75819542940313	6.99834434696041	6.71211392833431
Gene2832	5.27333848080496	4.16964525302077	3.44199610122892	3.0254943526857	3.14947383936595	3.82863669898913	4.7106672745298	5.73823638155935	6.55953536888925	6.99908556463087	6.90484069788486	6.24848423059441
Gene2833	6.35799799162251	6.92208284120683	6.93783301703013	6.46791936769824	5.49064856582141	4.4848939781523	3.57739840201842	3.0071820853127	3.00179383213161	3.53861280786539	4.47014948779705	5.51019520454728
Gene2834	5.37893725859263	4.2803541953744	3.48921442628012	3.02492088342146	3.08101332348184	3.65238146750715	4.62902704704102	5.63739150116412	6.51301220242153	6.92572199081794	6.96494035448337	6.40678280480304
Gene2835	3.36891462289104	4.20273511480717	5.1966956607756	6.1808600894449	6.82059452363697	6.9644415312331	6.62091374441301	5.83939702440863	4.79028611338774	3.93717416074071	3.19813785936143	2.9809242366176
Gene2836	3.04308157428979	3.18347404936644	3.77596511693436	4.85037710396101	5.82811048882329	6.67548010566787	7.05234584469297	6.79314508463556	6.16323100451252	5.17710781171884	4.14523156101713	3.33259608372997
Gene2837	3.02114332094811	3.1546036334709	3.83810784294198	4.83688100983092	5.83433463032741	6.59612453243068	6.94259507219493	6.83395195204271	6.1089414342647	5.14204556089333	4.08397766148123	3.34566099275523
Gene2838	6.92500297367127	6.38261369859178	5.45109444055014	4.48027418823461	3.59489472480779	3.09378775311736	3.09829050795211	3.53680618937643	4.49922772837215	5.5210087678205	6.47199376657033	6.95201118698432
Gene2839	7.01116696357692	6.60775375038795	5.76161241577485	4.72847266409188	3.79561211747645	3.22890674253361	3.02377526195248	3.4617818426124	4.20948221117615	5.21933358953108	6.22390542030887	6.88915030452485
Gene2840	6.43549057647391	5.54557754597705	4.50951025023811	3.58000636420716	3.07701665657163	3.06489669034297	3.61006909414987	4.47900302901529	5.45535183153258	6.45928607687154	6.89859740977665	7.00370806002269
Gene2841	4.27305185050504	3.49402072258745	3.05975023624894	3.17658283829208	3.6316157713448	4.63019801656232	5.69962177808007	6.50441229579049	6.99409743399487	6.90784088065627	6.35720172607836	5.34674068794083
Gene2842	5.6456079494138	4.6993424111028	3.66179112004782	3.11168270988617	3.00118160050432	3.47756080295373	4.29525093318341	5.36215343287516	6.2686715991672	6.93844646702725	6.97948208932001	6.57278266006025
Gene2843	5.67180181298347	4.61531363500911	3.7658573876108	3.2081112730353	3.05849294718133	3.4668881345193	4.32569058331985	5.31045900283221	6.23916888509925	6.89343238203802	6.91404661932312	6.56200142904936
Gene2844	3.15864568250682	3.0185756641398	3.38766003082347	4.22084368610677	5.25484086635171	6.22536575362098	6.87538735433257	6.96000956998768	6.64693281556356	5.82030333408037	4.81328502526463	3.78615018313667
Gene2845	6.96018744313714	6.4778591976827	5.68075083000558	4.53989285883805	3.60185262966285	3.08682305392437	3.07084204881066	3.584320851363	4.44970178571682	5.46232987964462	6.38244943311672	6.90602134748409
Gene2846	5.138003113111	4.133579924828	3.34356347394216	3.00409756510307	3.22787834086008	3.92149231634769	4.82681072043628	5.8723754952006	6.65970309196438	6.98366537041924	6.78469562419793	6.13801549030486
Gene2847	4.96136990655829	4.05408584501557	3.25851041879192	2.89761403185756	3.27049563348494	4.01656331554093	4.93474580592299	5.96527903802049	6.75562561578903	6.99935153724757	6.75601550215381	6.06258778558237
Gene2848	3.31581212692588	3.04930398311703	3.16708886435004	3.86436844158866	4.79218003082784	5.90154218746606	6.58572052665618	6.98380003274861	6.77303815912085	6.12436948313448	5.17572137984559	4.1062047229126
Gene2849	6.0871060189251	6.7584844923039	6.98541843421809	6.68246554817685	5.95195270942801	5.01690254864624	3.97113505230338	3.18946628042657	2.96207424945863	3.31139969975351	4.04842519196913	5.04855384840321
Gene2850	3.10487326758692	3.07086586885026	3.49255968954382	4.37507258663254	5.38919351312175	6.33407928143029	6.91070971331607	6.97055838731715	6.51214138590695	5.63056063543909	4.61186581237543	3.66652923702378
Gene2851	3.43864857366289	2.99045719631038	3.11900560175027	3.75250209471759	4.754935797884	5.78823054228927	6.6446241585019	6.99835169816316	6.86430072340531	6.20350242634012	5.27483883377697	4.20053341087625
Gene2852	3.03294253163665	3.69000988226851	4.48877010667254	5.53883064834275	6.44012105438053	6.9246056625041	6.88522809482543	6.3811208098706	5.4262551710577	4.47887261726145	3.6271686659063	3.10537423406973
Gene2853	6.28435927048323	6.81822696010956	6.91739112795446	6.60925297063955	5.76356457523738	4.76953291790467	3.83694655100412	3.15953947475681	3.03558121456107	3.39107910382908	4.24600213678818	5.27621177101835
Gene2854	4.40497665117813	3.53615412040241	3.05328047673278	3.03036285415851	3.70008277792835	4.58418264150829	5.56116331222509	6.45289601570941	6.94452577356406	6.89255966125066	6.3372759205273	5.41379300433971
Gene2855	4.44861763045841	3.56217833503863	3.07048802590388	3.08564391434273	3.6021841227582	4.52915076014157	5.52618749572885	6.42302396410426	6.89953681443904	6.95056213976626	6.41480079610337	5.50130565585272
Gene2856	6.37990241414973	5.43041698984047	4.3660813166151	3.47245106934497	3.09136168784998	3.11389250155854	3.69288846937535	4.58250002243254	5.59040207347876	6.45718820860527	6.95378107701045	6.88561123144638
Gene2857	4.39171350775414	3.55178036680593	3.04408567699094	3.0699397934629	3.60710340526606	4.5809038319392	5.59099773489627	6.45679036165211	6.92407504935673	6.80331522996821	6.24583878056142	5.43531228280262
Gene2858	4.90196880214256	5.87939712716128	6.67591650869226	7.04271787303309	6.78665642048545	6.03489293550122	5.11615797295168	4.09917241251172	3.3196775658678	3.01106160525405	3.17111700051382	3.93117657181429
Gene2859	3.67101559802683	3.06893302960239	3.05391116437491	3.56332264461406	4.38745646695794	5.38972648994117	6.35613632368796	6.84954774808739	6.92408310412766	6.46646770471908	5.58662119100536	4.60559486349424
Gene2860	3.95479552940288	3.27242283062334	3.04705541633049	3.26499546906412	3.99040246688421	5.0954587116424	6.08576103863372	6.7791838191161	7.04149954247775	6.63428324784164	5.94079088880605	4.89510041157207
Gene2861	6.24673387722525	6.87556639946015	6.93824254251986	6.51983177015615	5.7453337803387	4.66836133801563	3.74194267225834	3.17510387238471	3.01311695527966	3.4173617748088	4.35416366667969	5.32709036512685
Gene2862	3.78553317071505	3.17579023761199	3.02255748024086	3.47708798049572	4.2128014329626	5.26640762760386	6.28088364003779	6.86363475906249	6.95732790823453	6.56309229397762	5.82773858239131	4.75046208135541
Gene2863	6.87885926483051	6.19178662993268	5.22030103140772	4.23527355686018	3.41379632554614	3.00337404396984	3.14725228776713	3.7938549451414	4.79180886088574	5.73066796935254	6.5424072240754	6.97547318229016
Gene2864	5.29719100693669	4.20707649116814	3.41176957278447	2.99654252791845	3.0707610311481	3.71500445286234	4.68713869139994	5.66181931875274	6.5197040125468	6.990060328948	6.84989698939561	6.26251617377073
Gene2865	5.10866526764612	6.10626602249927	6.7770108009883	7.00248141959386	6.65664491638586	5.90579544022951	4.87232695944642	3.82169449781653	3.17375587436215	2.97647501001215	3.33565224153005	4.14566762763578
Gene2866	4.60410432043536	3.63858605358987	3.05614485385568	3.00007919541363	3.53354123640016	4.38936459899716	5.46549702310004	6.3325834790716	6.92686973646058	6.97933672486261	6.4735894506482	5.61033031675835
Gene2867	5.53306332509249	6.39459277473506	6.97860699311843	6.99988894023339	6.4615999944726	5.51434698774439	4.49810846319769	3.55262211552148	3.07628989938885	3.10800605707833	3.64039707831239	4.50426042774936
Gene2868	4.24069118155444	5.29240944562368	6.22791646603751	6.79144865376049	7.01110987877523	6.57779930817865	5.77152216339953	4.79328430233672	3.80634535731464	3.22527185324247	3.00316152922256	3.45456235094523
Gene2869	4.95507643452531	4.02160864277965	3.23908567233743	2.96324176277211	3.23371530549945	4.02632787321398	5.0040220352382	6.02974481214387	6.77094255162063	7.0220433467611	6.64398476707674	5.96624741501863
Gene2870	4.54082557843279	3.63961566405128	3.08968671268411	3.01887097525326	3.59244270407878	4.44465675887645	5.4821419005957	6.37337401088525	6.93736162222227	6.93277904626263	6.38766014497375	5.57370680743214
Gene2871	5.13034666005794	4.16014978941943	3.34221677883462	3.0131369490942	3.20431657331554	3.91729725306308	4.84118055913294	5.8533184148185	6.65118654523451	7.04899395237049	6.81867934396401	6.11935335948782
Gene2872	6.61989904319327	5.69336847876829	4.7096824136307	3.73200886047189	3.09653572646561	3.00339726426938	3.4697086006193	4.24505604977748	5.34037076509235	6.26529709701069	6.8284323359913	6.99455499606394
Gene2873	6.88269137176085	6.98466171349373	6.46374258941858	5.70543853856247	4.71998968916677	3.6922746325635	3.05492948319654	2.98325116834767	3.47865613898888	4.33696835210405	5.36864295852285	6.2927086087961
Gene2874	6.48145391314272	5.63865235792587	4.62023469051451	3.66028117347245	3.11837763865025	3.05628461844015	3.51055193580927	4.38739896262327	5.44337939826566	6.32071445231104	6.92359873190799	6.94757454123949
Gene2875	3.02144003945903	3.13864624264551	3.73023415618246	4.64478448562497	5.66436234481339	6.55536335135738	7.04542356882954	6.88702248071097	6.20633238739373	5.35792173980277	4.34821339001188	3.45108619010096
Gene2876	3.20342038486723	3.87140920625485	4.75283902208368	5.80396607747644	6.60137115307735	6.95080944323762	6.85879434128596	6.20062322151952	5.21758925956757	4.22720788742331	3.35304602148482	2.99771710331257
Gene2877	6.36175686880013	6.90531705396241	6.91639617948173	6.47278387242004	5.60010277519412	4.58914565317402	3.59060239348722	3.08486379119575	3.06866322378852	3.48998029490084	4.4045791503409	5.47438355355143
Gene2878	3.01875835737348	3.7677024344774	4.63576229379611	5.62513219631594	6.49168607919526	6.9759624646689	6.9296075602774	6.31450378296295	5.3352231752417	4.28855362741769	3.50235155608178	3.06681603276763
Gene2879	4.15536069330608	5.2341952712208	6.18920845260558	6.86313640392915	7.02781628152159	6.63578602524616	5.83800999083437	4.76705940620301	3.81423886682033	3.14002730050913	3.06621774041597	3.40212967121953
Gene2880	4.66573870580575	5.64727568988258	6.43239072458007	6.96011392268081	6.90344134214862	6.309832641924	5.41515670895258	4.31826375598293	3.46091444086929	3.0256068471494	3.11962619327773	3.6638253195097
Gene2881	5.35967557354839	4.36346341628103	3.49095202253203	3.04082363898981	3.10852009096018	3.72058323803025	4.65664637118437	5.68709136201719	6.46578121623782	6.95835694262901	6.91801150226043	6.31741123035958
Gene2882	3.34872992023273	4.22120802678412	5.26183659712259	6.32642097779191	6.84881179963218	6.97933383070583	6.58356591539972	5.71611639214838	4.69721329737921	3.79976416740737	3.13381959543818	3.09019694394992
Gene2883	5.8731230497153	4.84620044981946	3.86571973107004	3.20754019424556	3.06630079092647	3.28286375668875	4.12186375076039	5.17371854498532	6.20078455451019	6.8200671861865	6.94233274736052	6.64027160031125
Gene2884	6.70023873642176	6.96725893926459	6.6828236152804	6.01938651670974	4.91066778962314	3.93517388391154	3.26701880069494	2.97784537245551	3.25549698276566	4.03379239034487	5.04672270216546	6.07208109567762
Gene2885	3.29883653529201	2.97843857649916	3.25961919240595	3.85800508618899	4.93683524339415	5.8733895797623	6.7086285349088	6.96456955255441	6.71165364005217	6.06775886554767	5.09883863049286	4.05022978663229
Gene2886	4.99970860819844	3.99550655563466	3.23703459720128	2.98821304642627	3.29279492002737	4.04698068573705	5.02921479778473	6.0498743600918	6.77819393881603	7.0165218911544	6.75493686839444	6.02984665859783
